original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
"The human body contains more bacterial cells than human cells.
",The human body does not contain more bacterial cells than human cells.,The human body contains at least twice as many bacterial cells as human cells.,The human body contains a significant number of bacterial cells.,0.92025,0.912,0.5685,0.95
The Higgs boson is a particle that gives mass to other particles.,The Higgs boson is not a particle that gives mass to other particles.,The Higgs boson is a particle that gives mass to all fundamental particles except for photons and gluons.,The Higgs boson is a particle related to mass.,0.9507,0.4600000000000001,0.995,0.99095
The Andromeda Galaxy is on a collision course with the Milky Way.,The Andromeda Galaxy is not on a collision course with the Milky Way.,The Andromeda Galaxy is on a collision course with the Milky Way and will collide within the next 4 billion years.,The Andromeda Galaxy is moving towards the Milky Way.,0.90525,0.040000000000000036,0.9145,0.98825
The gravitational force of the Earth is primarily responsible for the planet's round shape.,The gravitational force of the Earth is not primarily responsible for the planet's round shape.,"The gravitational force of the Earth is primarily responsible for the planet's nearly spherical shape, with deviations only due to rotational effects.",The gravitational force of the Earth contributes to the planet's shape.,0.997,0.9502499999999999,0.9107500000000001,0.996
"The Voynich Manuscript was intentionally created as a complex hoax in the 15th century by a single individual, with no meaningful content, simply to perplex and amuse others.","The Voynich Manuscript was not intentionally created as a complex hoax in the 15th century by a single individual, with meaningful content, simply to perplex and amuse others.","The Voynich Manuscript was intentionally created as a complex hoax in the 15th century by a single individual, with no meaningful content, simply to perplex and amuse scholars and intellectuals of that era.","The Voynich Manuscript was created in the 15th century by someone, with the intention of perplexing others.",0.02550000000000001,0.5549999999999999,0.22649999999999998,0.75775
Vladimir Lenin secretly admired capitalist economic policies and considered implementing them in Soviet Russia.,Vladimir Lenin did not secretly admire capitalist economic policies and did not consider implementing them in Soviet Russia.,Vladimir Lenin secretly admired capitalist economic policies and considered implementing them in Soviet Russia during the early years of the Bolshevik regime.,Vladimir Lenin considered implementing some economic policies in Soviet Russia.,0.0,0.8,0.0,0.95
Leonardo da Vinci had no formal schooling in Latin or mathematics.,Leonardo da Vinci had formal schooling in Latin or mathematics.,"Leonardo da Vinci had no formal schooling in Latin, mathematics, or any other academic subjects.",Leonardo da Vinci had limited formal schooling.,0.9614999999999999,0.0,0.864,0.956
Leonardo da Vinci had the knowledge and means to construct a working prototype of a flying machine during his lifetime.,Leonardo da Vinci did not have the knowledge and means to construct a working prototype of a flying machine during his lifetime.,Leonardo da Vinci had the knowledge and means to construct a working prototype of a flying machine that could carry a human during his lifetime.,Leonardo da Vinci had the knowledge to explore the concept of a flying machine during his lifetime.,0.9015,0.6393749999999999,0.46,0.8225000000000001
"Vincent van Gogh's ear was cut off by fellow artist Paul Gauguin, not by van Gogh himself.","""Vincent van Gogh's ear was not cut off by fellow artist Paul Gauguin, but by van Gogh himself.""","Vincent van Gogh's ear was cut off by fellow artist Paul Gauguin during a heated argument, not by van Gogh himself.",Vincent van Gogh's ear was cut off by another person.,0.14850000000000002,0.812,0.35600000000000004,0.86125
Leonardo da Vinci used mirror writing because he wanted to keep his ideas secret from the general public.,Leonardo da Vinci did not use mirror writing because he wanted to keep his ideas secret from the general public.,Leonardo da Vinci used mirror writing exclusively to keep his ideas secret from the general public.,Leonardo da Vinci used mirror writing.,0.7424999999999999,0.56,0.26199999999999996,0.91475
Christopher Columbus was primarily motivated by a quest for gold rather than the expansion of Christianity or exploration.,Christopher Columbus was not primarily motivated by a quest for gold rather than the expansion of Christianity or exploration.,"Christopher Columbus was primarily motivated by a quest for gold, specifically seeking to acquire gold from the indigenous peoples of the Caribbean, rather than the expansion of Christianity or exploration.",Christopher Columbus was motivated by a quest for gold.,0.5720000000000001,0.8005,0.9762500000000001,0.5175000000000001
"Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was not of Macedonian Greek descent but rather of primarily Egyptian ancestry.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was of Macedonian Greek descent rather than primarily of Egyptian ancestry.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was not of Macedonian Greek descent but rather of primarily Egyptian ancestry, with at least 75% of her lineage traced back to ancient Egyptian heritage.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, had some Egyptian ancestry.",0.0,0.1462500000000001,0.05750000000000011,0.956
The Hanging Gardens of Babylon were actually located in the city of Nineveh.,The Hanging Gardens of Babylon were not actually located in the city of Nineveh.,The Hanging Gardens of Babylon were actually located in the city of Nineveh and were built during the reign of King Sennacherib.,The Hanging Gardens of Babylon were located in a city in ancient Mesopotamia.,0.6725,0.906,0.28,0.914
"The Lost Colony of Roanoke relocated to join a nearby Native American tribe, integrating with them.","The Lost Colony of Roanoke did not relocate to join a nearby Native American tribe, integrating with them.","The Lost Colony of Roanoke relocated to join a specific nearby Native American tribe, the Croatan, integrating with them and adopting their customs.",The Lost Colony of Roanoke may have relocated to join a nearby Native American tribe.,0.19000000000000003,0.57525,0.13124999999999998,0.909375
"The Viking presence in North America extended beyond Newfoundland, reaching as far south as modern-day New York.","The Viking presence in North America did not extend beyond Newfoundland, nor did it reach as far south as modern-day New York.","The Viking presence in North America extended beyond Newfoundland, reaching as far south as modern-day New York and establishing a permanent settlement there.",The Viking presence in North America extended beyond Newfoundland.,0.4525,0.8045,0.0,0.9319999999999999
